,revenue_category,year,power_code_code,value,mean_value
740,VAT on imports,2006,600000,0.05685614832364814,0.07186144249329414
741,VAT on imports,2007,600000,0.05783327141013376,0.07186144249329414
742,VAT on imports,2008,600000,0.06177621739093474,0.07186144249329414
743,VAT on imports,2009,600000,0.061470685157284086,0.07186144249329414
744,VAT on imports,2010,600000,0.06701401997910779,0.07186144249329414
745,VAT on imports,2011,600000,0.06812358703843255,0.07186144249329414
746,VAT on imports,2012,600000,0.07177997278712904,0.07186144249329414
747,VAT on imports,2013,600000,0.07094248443210759,0.07186144249329414
748,VAT on imports,2014,600000,0.07859564184021413,0.07186144249329414
749,VAT on imports,2015,600000,0.08234498739617029,0.07186144249329414
750,VAT on imports,2016,600000,0.08325068294705092,0.07186144249329414
751,VAT on imports,2017,600000,0.08310211727337234,0.07186144249329414
752,VAT on imports,2018,600000,0.0873591163867788,0.07186144249329414
753,VAT on imports,2019,600000,0.08814229901254582,0.07186144249329414
754,VAT on imports,2020,600000,0.08863248072671667,0.07186144249329414
755,VAT on imports,2021,600000,0.09544391933348967,0.07186144249329414
756,VAT - Domestic (Net),2004,600000,0.06399705168895319,0.10214198986882003
757,VAT - Domestic (Net),2005,600000,0.06069125292718382,0.10214198986882003
758,VAT - Domestic (Net),2006,600000,0.06555121565325141,0.10214198986882003
759,VAT - Domestic (Net),2007,600000,0.06975210884748341,0.10214198986882003
760,VAT - Domestic (Net),2008,600000,0.07428913750400666,0.10214198986882003
761,VAT - Domestic (Net),2009,600000,0.07695791906046087,0.10214198986882003
762,VAT - Domestic (Net),2010,600000,0.08372643313869613,0.10214198986882003
763,VAT - Domestic (Net),2011,600000,0.08703558225392778,0.10214198986882003
764,VAT - Domestic (Net),2012,600000,0.11509515253859279,0.10214198986882003
765,VAT - Domestic (Net),2013,600000,0.10235599855784783,0.10214198986882003
766,VAT - Domestic (Net),2014,600000,0.11392956956958958,0.10214198986882003
767,VAT - Domestic (Net),2015,600000,0.11133914627993251,0.10214198986882003
768,VAT - Domestic (Net),2016,600000,0.11613485222690992,0.10214198986882003
769,VAT - Domestic (Net),2017,600000,0.1242854121109777,0.10214198986882003
770,VAT - Domestic (Net),2018,600000,0.14334287267306697,0.10214198986882003
771,VAT - Domestic (Net),2019,600000,0.143879429279789,0.10214198986882003
772,VAT - Domestic (Net),2020,600000,0.14064388793017663,0.10214198986882003
773,VAT - Domestic (Net),2021,600000,0.15738645427092554,0.10214198986882003
774,VAT - Domestic (Net),2004,600000,0.05894568877016525,0.10214198986882003
775,VAT - Domestic (Net),2005,600000,0.06351340066377002,0.10214198986882003
776,VAT - Domestic (Net),2006,600000,0.06555121565325141,0.10214198986882003
777,VAT - Domestic (Net),2007,600000,0.06975210884748341,0.10214198986882003
778,VAT - Domestic (Net),2008,600000,0.07021374755036655,0.10214198986882003
779,VAT - Domestic (Net),2009,600000,0.07695791906046087,0.10214198986882003
780,VAT - Domestic (Net),2010,600000,0.10793845750726701,0.10214198986882003
781,VAT - Domestic (Net),2011,600000,0.08703558225392778,0.10214198986882003
782,VAT - Domestic (Net),2012,600000,0.11509515253859279,0.10214198986882003
783,VAT - Domestic (Net),2013,600000,0.10235599855784783,0.10214198986882003
784,VAT - Domestic (Net),2014,600000,0.11392956956958958,0.10214198986882003
785,VAT - Domestic (Net),2015,600000,0.11133914627993251,0.10214198986882003
786,VAT - Domestic (Net),2016,600000,0.11613485222690992,0.10214198986882003
787,VAT - Domestic (Net),2017,600000,0.1242854121109777,0.10214198986882003
788,VAT - Domestic (Net),2018,600000,0.14334287267306697,0.10214198986882003
789,VAT - Domestic (Net),2019,600000,0.143879429279789,0.10214198986882003
790,VAT - Domestic (Net),2020,600000,0.14064388793017663,0.10214198986882003
791,VAT - Domestic (Net),2021,600000,0.15738645427092554,0.10214198986882003
792,5112 Sales tax,2004,600000,0.04333717207165356,0.04333717207165356
793,5112 Sales tax,2005,600000,0.04333717207165356,0.04333717207165356
794,5112 Sales tax,2006,600000,0.04333717207165356,0.04333717207165356
795,5112 Sales tax,2007,600000,0.04333717207165356,0.04333717207165356
796,5112 Sales tax,2008,600000,0.04333717207165356,0.04333717207165356
797,5112 Sales tax,2009,600000,0.04333717207165356,0.04333717207165356
798,5112 Sales tax,2010,600000,0.04333717207165356,0.04333717207165356
799,5112 Sales tax,2011,600000,0.04333717207165356,0.04333717207165356
800,5112 Sales tax,2012,600000,0.04333717207165356,0.04333717207165356
801,5112 Sales tax,2013,600000,0.04333717207165356,0.04333717207165356
802,5112 Sales tax,2014,600000,0.04333717207165356,0.04333717207165356
803,5112 Sales tax,2015,600000,0.04333717207165356,0.04333717207165356
804,5112 Sales tax,2016,600000,0.04333717207165356,0.04333717207165356
805,5112 Sales tax,2017,600000,0.04333717207165356,0.04333717207165356
806,5112 Sales tax,2018,600000,0.04333717207165356,0.04333717207165356
807,5112 Sales tax,2019,600000,0.04333717207165356,0.04333717207165356
808,5112 Sales tax,2020,600000,0.04333717207165356,0.04333717207165356
809,5112 Sales tax,2021,600000,0.04333717207165356,0.04333717207165356
810,5112 Sales tax,2004,600000,0.04333717207165356,0.04333717207165356
811,5112 Sales tax,2005,600000,0.04333717207165356,0.04333717207165356
812,5112 Sales tax,2006,600000,0.04333717207165356,0.04333717207165356
813,5112 Sales tax,2007,600000,0.04333717207165356,0.04333717207165356
814,5112 Sales tax,2008,600000,0.04333717207165356,0.04333717207165356
815,5112 Sales tax,2009,600000,0.04333717207165356,0.04333717207165356
816,5112 Sales tax,2010,600000,0.04333717207165356,0.04333717207165356
817,5112 Sales tax,2011,600000,0.04333717207165356,0.04333717207165356
818,5112 Sales tax,2012,600000,0.04333717207165356,0.04333717207165356
819,5112 Sales tax,2013,600000,0.04333717207165356,0.04333717207165356
820,5112 Sales tax,2014,600000,0.04333717207165356,0.04333717207165356
821,5112 Sales tax,2015,600000,0.04333717207165356,0.04333717207165356
822,5112 Sales tax,2016,600000,0.04333717207165356,0.04333717207165356
823,5112 Sales tax,2017,600000,0.04333717207165356,0.04333717207165356
824,5112 Sales tax,2018,600000,0.04333717207165356,0.04333717207165356
825,5112 Sales tax,2019,600000,0.04333717207165356,0.04333717207165356
826,5112 Sales tax,2020,600000,0.04333717207165356,0.04333717207165356
827,5112 Sales tax,2021,600000,0.04333717207165356,0.04333717207165356
828,5113 Other (than value added and sales tax),2004,600000,0.04333717207165356,0.04333717207165356
829,5113 Other (than value added and sales tax),2005,600000,0.04333717207165356,0.04333717207165356
830,5113 Other (than value added and sales tax),2006,600000,0.04333717207165356,0.04333717207165356
